transaction_id,customer_id,amount,currency,channel,created_ts,discount_code,is_refund
11362,252,188.92,GBP,mobile,2024-03-07T21:42:00,None,0
11363,556,607.83,EUR,web,2024-01-13T20:09:00,,0
11364,1117,12.86,NULL,web,2024-05-03T20:58:00,,1
11365,1367,655.04,USD,,2024-02-23T06:38:00,SPRING,0
11366,797,521.15,USD,store,2024-05-11T05:35:00,NEW10,false
11367,1305,586.26,,store,2024-02-21T23:52:00,,0
11368,1121,,EUR,web,2024-01-30T13:58:00,SPRING,1
11369,1326,591.52,GBP,,2024-04-07T16:32:00,SPRING,1
11370,288,233.97,NULL,,2024-04-15T14:33:00,None,false
11371,1188,432.15,,,,,false
11372,703,565.2,USD,web,2024-04-16T05:10:00,,0
11373,224,522.12,GBP,mobile,2024-02-10T07:19:00,SPRING,false
11374,700,661.24,USD,store,2024-02-20T23:03:00,SPRING,
11375,564,626.37,EUR,,2024-05-18T11:48:00,None,0
11376,658,256.78,,mobile,2024-05-08T15:52:00,,false
11377,1393,282.11,NULL,mobile,,None,
11378,1251,144.87,,,2024-03-28T23:01:00,NEW10,1
11379,1053,641.17,EUR,web,,,0
11380,1461,647.11,USD,store,2024-02-11T01:39:00,NEW10,false
11381,1209,335.65,NULL,,2024-02-05T06:37:00,NEW10,
11382,345,35.76,GBP,store,,None,1
11383,1293,552.66,,store,2024-04-07T09:06:00,,1
11384,943,133.53,GBP,web,2024-05-15T20:02:00,None,0
11385,692,481.69,GBP,web,2024-04-07T19:41:00,NEW10,false
11386,1032,157.37,GBP,store,2024-04-24T07:15:00,NEW10,
11387,150,67.11,EUR,mobile,2024-01-11T17:35:00,None,
11388,459,457.23,,web,2024-01-13T14:03:00,,false
11389,216,536.14,USD,mobile,,NEW10,
11390,721,87.17,GBP,web,2024-02-12T05:03:00,SPRING,
11391,651,635.7,EUR,mobile,2024-01-19T03:19:00,None,0
11392,84,613.93,USD,store,2024-05-17T09:35:00,,true
11393,946,270.96,NULL,store,2024-02-02T16:27:00,SPRING,1
11394,138,44.65,GBP,mobile,,,true
11395,453,68.64,NULL,web,2024-04-27T17:54:00,None,1
11396,576,471.11,USD,mobile,2024-05-02T15:44:00,,
11397,761,,EUR,mobile,2024-04-17T20:28:00,None,
11398,763,346.26,NULL,store,2024-02-03T03:01:00,SPRING,0
11399,568,158.01,EUR,mobile,,SPRING,0
11400,939,,GBP,store,2024-03-05T06:40:00,NEW10,false
11401,347,66.75,USD,mobile,2024-03-20T18:40:00,NEW10,
11402,1364,253.04,USD,store,2024-03-13T10:22:00,NEW10,0
11403,1473,532.46,,web,2024-04-17T20:01:00,NEW10,
11404,213,619.56,GBP,,2024-04-25T23:27:00,,false
11405,936,580.01,NULL,web,2024-01-05T16:30:00,,0
11406,215,73.14,GBP,web,2024-03-18T01:21:00,NEW10,
11407,460,10.05,EUR,,2024-02-25T06:00:00,SPRING,0
11408,90,290.71,GBP,mobile,,SPRING,1
11409,642,,,web,2024-04-02T14:00:00,None,0
11410,102,,,mobile,2024-01-27T06:58:00,SPRING,1
11411,4,429.74,EUR,store,,,
11412,362,88.46,,mobile,2024-02-09T10:38:00,None,false
11413,319,473.21,,mobile,2024-03-15T23:14:00,NEW10,true
11414,107,488.24,NULL,web,2024-03-12T21:31:00,,false
11415,1087,484.0,,web,2024-01-05T02:51:00,,false
11416,1464,244.21,NULL,store,2024-01-19T03:08:00,,
11417,1053,209.68,NULL,mobile,2024-01-12T00:17:00,None,1
11418,1274,159.73,,,2024-01-09T02:10:00,,
11419,1163,561.04,EUR,mobile,2024-02-24T00:37:00,NEW10,0
11420,28,215.67,EUR,mobile,2024-01-31T19:08:00,,1
11421,392,699.24,EUR,mobile,2024-05-01T15:47:00,,0
11422,1437,256.84,NULL,,2024-02-18T02:50:00,NEW10,false
11423,769,355.22,EUR,store,2024-01-28T04:38:00,NEW10,true
11424,117,648.18,,store,2024-03-26T22:07:00,NEW10,true
11425,320,584.15,EUR,mobile,2024-02-18T03:33:00,NEW10,false
11426,646,323.18,GBP,mobile,2024-01-02T02:48:00,,
11427,671,623.36,USD,web,2024-04-03T14:59:00,,
11428,1017,,EUR,store,2024-04-23T12:58:00,,0
11429,618,71.05,EUR,store,2024-04-24T08:45:00,SPRING,false
11430,1218,617.63,GBP,store,2024-04-29T20:21:00,NEW10,
11431,279,581.48,GBP,mobile,2024-04-21T08:33:00,,true
11432,1403,410.53,GBP,,2024-04-26T04:53:00,SPRING,
11433,1237,182.28,NULL,mobile,,,1
11434,1065,508.6,GBP,mobile,2024-05-03T20:38:00,,false
11435,454,619.37,EUR,web,2024-03-04T19:20:00,,true
11436,1214,33.89,GBP,web,,,0
11437,166,374.56,USD,web,2024-01-09T18:24:00,,1
11438,1453,643.66,EUR,store,2024-02-06T23:20:00,NEW10,false
11439,496,342.58,USD,store,,None,
11440,148,,EUR,,2024-01-01T10:07:00,SPRING,1
11441,741,390.63,USD,mobile,,None,false
11442,963,,GBP,web,2024-02-19T03:45:00,,0
,,,
11444,1389,,USD,store,2024-02-10T02:52:00,,0
11445,782,482.76,,store,2024-01-06T23:20:00,,0
11446,1060,350.87,USD,web,2024-04-06T20:55:00,NEW10,1
11447,1344,,NULL,mobile,2024-02-10T02:54:00,NEW10,true
11448,1,326.41,,mobile,2024-01-29T16:38:00,SPRING,false
11449,492,80.06,USD,web,,None,0
11450,600,295.31,NULL,store,2024-01-05T23:33:00,,
11451,730,278.92,,mobile,2024-03-05T08:28:00,NEW10,
11452,895,662.57,USD,web,2024-05-16T11:17:00,NEW10,0
11453,111,695.51,USD,store,2024-03-26T00:51:00,NEW10,
11454,984,507.49,GBP,store,2024-04-05T13:44:00,SPRING,
11455,1392,688.35,GBP,mobile,,SPRING,
11456,931,118.47,NULL,mobile,2024-04-27T22:51:00,,true
11457,929,539.75,NULL,,,,1
123|MISMATCH|EXTRA|COLS|HERE|oops
11459,39,,NULL,,2024-05-16T00:38:00,,
11460,1234,690.97,GBP,web,2024-01-22T11:38:00,None,
11461,563,582.67,EUR,store,2024-03-21T23:09:00,,1
11462,9,663.0,USD,store,2024-01-09T06:04:00,,false
11463,1404,560.21,GBP,web,2024-01-17T16:54:00,None,false
11464,551,676.53,,,2024-04-17T05:45:00,None,true
11465,863,283.11,GBP,web,2024-01-24T18:03:00,NEW10,true
11466,251,116.45,USD,web,2024-05-02T20:56:00,,false
11467,1255,5.73,NULL,,2024-01-10T19:07:00,NEW10,false
11468,250,166.6,GBP,web,2024-05-03T12:04:00,None,
11469,1115,151.28,,web,2024-02-26T01:56:00,SPRING,true
11470,1334,602.38,EUR,mobile,2024-02-27T06:10:00,None,
11471,429,319.85,GBP,mobile,2024-03-09T11:36:00,,
11472,1240,198.88,EUR,store,2024-01-13T23:39:00,None,false
11473,212,207.18,USD,,2024-03-11T09:15:00,,
11474,1262,,USD,store,,,1
11475,1171,641.38,USD,store,2024-05-16T03:04:00,SPRING,
11476,1324,508.21,EUR,,,,0
11477,24,654.95,EUR,,,SPRING,true
11478,1061,699.21,GBP,web,2024-05-09T01:36:00,NEW10,true
11479,228,477.56,USD,web,2024-05-10T00:28:00,,true
11480,397,502.97,GBP,mobile,2024-01-03T13:25:00,None,0
11481,831,428.72,USD,,2024-05-02T14:11:00,None,
11482,870,607.3,NULL,web,2024-01-16T11:18:00,,
11483,497,,GBP,web,2024-01-12T13:43:00,None,false
11484,101,16.99,,store,2024-05-03T00:34:00,NEW10,0
11485,683,18.56,USD,web,2024-02-20T16:46:00,SPRING,false
11486,288,438.97,,web,2024-04-20T00:19:00,,true
11487,1055,,NULL,store,2024-01-06T15:49:00,SPRING,false
11488,70,224.58,USD,mobile,,NEW10,
11489,1078,669.53,USD,,2024-01-07T03:03:00,None,
11490,728,121.34,EUR,mobile,2024-03-30T21:55:00,NEW10,true
11491,946,214.45,USD,,2024-03-11T06:06:00,,0
11492,734,150.24,NULL,web,2024-01-12T08:29:00,SPRING,1
11493,816,374.07,NULL,,2024-02-12T13:22:00,NEW10,0
11494,725,359.77,,web,,,true
11495,638,,NULL,web,2024-04-16T15:50:00,None,0
11496,1048,556.52,,,2024-04-14T03:24:00,None,0
11497,6,,USD,store,,,0
11498,173,604.84,NULL,store,2024-02-20T11:28:00,NEW10,
11499,865,645.92,,store,2024-03-15T00:05:00,,0
11500,1435,213.78,,mobile,,,
11501,751,489.49,,,2024-01-07T13:20:00,None,true
11502,1201,129.15,,,2024-02-20T21:19:00,,
11503,1085,103.66,GBP,,,None,1
11504,551,93.03,USD,mobile,2024-02-04T20:41:00,NEW10,true
11505,149,355.67,NULL,,2024-03-03T10:48:00,None,0
11506,207,483.31,NULL,web,2024-03-16T13:01:00,SPRING,false
11507,98,300.37,EUR,mobile,2024-04-28T20:42:00,SPRING,0
11508,519,263.06,GBP,,,,1
11509,134,645.27,USD,,,NEW10,
11510,1342,512.38,NULL,,2024-02-20T05:46:00,SPRING,
11511,148,,EUR,mobile,2024-05-05T05:37:00,,0
11512,262,400.68,GBP,,2024-03-24T04:22:00,,0
11513,986,515.19,EUR,web,2024-02-04T11:59:00,NEW10,0
11514,939,45.14,USD,,2024-01-05T10:07:00,,true
11515,882,24.69,NULL,mobile,2024-04-11T10:38:00,None,
BAD_ROW_WITH_TOO_FEW_COLS
11517,395,249.69,GBP,mobile,2024-03-31T09:02:00,NEW10,1
11518,117,610.34,USD,store,2024-02-23T21:34:00,,
11519,969,429.32,NULL,,2024-01-05T07:31:00,None,false
11520,702,122.12,GBP,web,2024-04-15T08:15:00,SPRING,
11521,1003,521.52,,mobile,2024-01-02T19:14:00,None,
11522,601,11.4,USD,mobile,,None,false
11523,871,,EUR,mobile,2024-02-24T05:41:00,None,
11524,1449,,USD,web,,NEW10,
11525,455,618.78,,web,,,false
11526,1343,570.84,,,2024-01-06T13:06:00,SPRING,
11527,538,29.65,GBP,web,2024-01-01T22:06:00,None,
11528,229,615.97,GBP,web,2024-03-12T11:42:00,,true
11529,563,,NULL,store,2024-02-17T20:16:00,,0
11530,868,471.59,NULL,store,,,
11531,29,422.34,EUR,web,2024-01-18T07:06:00,NEW10,0
11532,986,460.7,NULL,web,2024-03-28T05:05:00,NEW10,false
11533,754,500.83,USD,,,SPRING,
11534,998,440.0,EUR,,2024-01-03T07:09:00,SPRING,false
11535,737,94.09,USD,web,,NEW10,true
11536,515,196.83,,web,2024-04-04T09:41:00,,0
11537,154,211.16,EUR,store,2024-03-17T12:02:00,None,1
11538,55,255.44,EUR,store,2024-01-08T15:43:00,,true
11539,559,167.87,GBP,,2024-04-01T17:37:00,SPRING,0
11540,737,166.14,,,2024-04-19T02:40:00,,1
11541,435,,NULL,mobile,2024-05-16T23:55:00,SPRING,true
11542,1477,582.46,USD,,2024-01-14T20:57:00,NEW10,1
11543,1401,108.38,USD,,2024-02-22T19:23:00,,true
11544,1491,602.47,NULL,store,2024-01-10T01:27:00,None,0
11545,48,262.78,GBP,store,2024-05-18T08:34:00,None,1
11546,1054,551.16,USD,web,2024-04-04T07:56:00,None,0
11547,812,551.99,,web,2024-05-02T18:53:00,,1
11548,610,423.48,NULL,store,2024-04-20T20:36:00,,false
11549,396,490.77,GBP,,2024-02-17T07:32:00,SPRING,0
11550,1314,491.68,GBP,web,2024-05-14T18:11:00,,true
11551,992,665.24,EUR,web,2024-01-10T12:53:00,,1
11552,658,494.38,GBP,web,2024-01-30T01:44:00,NEW10,0
11553,957,79.53,NULL,,2024-03-19T19:09:00,None,
11554,278,50.69,,store,2024-01-20T04:26:00,SPRING,
11555,360,596.43,EUR,,2024-05-04T07:56:00,,
11556,1116,653.51,EUR,,2024-02-11T17:38:00,SPRING,false
11557,1262,402.7,,web,,NEW10,
11558,1153,63.44,EUR,,2024-03-05T22:24:00,None,true
11559,17,86.94,GBP,web,2024-02-09T08:05:00,SPRING,0
11560,896,307.91,EUR,mobile,2024-04-28T12:43:00,SPRING,
11561,1416,221.31,EUR,web,2024-01-09T14:08:00,,0
11562,443,,EUR,web,,,true
11563,1016,39.81,EUR,web,2024-04-20T15:07:00,,false
11564,705,273.26,,web,2024-03-24T18:16:00,,
11565,1238,,NULL,web,2024-01-05T21:04:00,None,false
11566,5,598.63,GBP,web,2024-03-08T00:10:00,SPRING,0
11567,588,179.33,EUR,store,2024-02-24T12:36:00,NEW10,true
11568,101,212.32,,,2024-04-18T14:27:00,None,true
11569,275,499.79,NULL,,2024-01-03T16:12:00,,false
11570,930,,USD,web,2024-01-05T09:50:00,SPRING,true
11571,1030,146.1,,web,,None,
11572,1343,,USD,,2024-04-06T01:42:00,,false
11573,307,44.85,EUR,web,2024-02-10T00:41:00,None,0
11574,248,32.0,,web,2024-02-03T07:28:00,,0
11575,525,264.94,USD,store,2024-03-21T02:56:00,SPRING,true
11576,190,613.07,EUR,web,2024-01-17T01:48:00,NEW10,1
11577,1350,696.33,NULL,mobile,2024-04-01T10:10:00,None,true
11578,1303,479.98,USD,,2024-04-30T00:02:00,,1
11579,423,,,store,2024-01-12T12:36:00,NEW10,false
11580,160,210.67,USD,,2024-01-19T08:01:00,None,true
11581,1023,378.23,NULL,mobile,,NEW10,true
11582,123,471.85,GBP,web,2024-04-24T15:23:00,,false
11583,703,313.23,EUR,,2024-02-12T19:18:00,None,
11584,53,,,,2024-05-07T15:20:00,,
11585,49,552.02,GBP,mobile,2024-05-06T04:46:00,,0
11586,717,30.66,GBP,web,2024-04-21T17:05:00,None,true
11587,946,9.18,,store,2024-01-06T13:46:00,,0
11588,41,648.52,USD,mobile,2024-02-25T14:53:00,NEW10,true
11589,286,345.83,,store,2024-04-30T00:55:00,,false
11590,68,239.55,EUR,store,2024-04-24T12:10:00,None,
11591,8,603.45,USD,store,,,0
11592,654,621.47,,mobile,2024-03-02T16:56:00,,1
,,,
11594,537,468.0,,mobile,2024-04-30T19:34:00,,true
BAD_ROW_WITH_TOO_FEW_COLS
11596,583,497.4,,,2024-03-17T21:20:00,,true
11597,928,328.55,,web,2024-02-23T10:31:00,SPRING,0
11598,520,250.42,USD,store,2024-02-06T15:31:00,,
11599,657,331.33,USD,web,2024-01-14T02:01:00,,
11600,1009,123.04,,mobile,2024-03-06T10:55:00,NEW10,
11601,313,214.25,EUR,mobile,2024-02-08T03:05:00,None,false
11602,163,486.63,USD,store,2024-01-22T10:36:00,SPRING,1
11603,420,,NULL,web,,,0
11604,1122,501.03,,,2024-04-25T04:26:00,,true
11605,786,533.83,NULL,mobile,,,true
11606,1076,466.82,NULL,web,,NEW10,0
11607,574,71.66,,web,2024-03-18T21:12:00,NEW10,1
11608,759,265.18,NULL,,2024-01-03T00:44:00,SPRING,0
11609,1347,547.44,,store,2024-04-19T01:55:00,SPRING,
11610,122,219.42,,,2024-03-23T08:58:00,SPRING,
11611,123,517.15,NULL,mobile,2024-01-07T22:05:00,SPRING,1
11612,34,241.1,GBP,mobile,2024-02-25T05:10:00,,
11613,1473,112.34,USD,web,2024-04-15T06:19:00,,
11614,762,370.77,USD,mobile,2024-03-08T09:26:00,SPRING,
11615,1179,17.65,NULL,web,2024-02-07T17:37:00,,false
11616,703,157.92,USD,mobile,2024-01-29T22:27:00,None,false
11617,351,528.42,NULL,web,2024-03-14T10:02:00,NEW10,
11618,1384,,GBP,,2024-03-09T08:16:00,None,
11619,811,625.14,GBP,mobile,2024-01-30T03:19:00,SPRING,
11620,279,330.27,,,2024-04-11T23:20:00,NEW10,1
11621,1161,228.39,GBP,store,2024-02-22T00:41:00,SPRING,
11622,1251,30.42,,web,2024-01-18T23:34:00,None,
11623,1283,248.47,,web,2024-04-24T06:37:00,NEW10,true
11624,782,202.29,GBP,,2024-04-11T11:59:00,None,
11625,1016,517.22,NULL,,2024-02-22T06:58:00,None,1
11626,643,320.69,NULL,mobile,2024-02-20T10:18:00,,1
11627,303,164.82,NULL,mobile,2024-02-25T03:22:00,,
11628,280,,NULL,web,,,1
11629,400,60.77,,store,2024-05-05T14:41:00,NEW10,
11630,431,133.3,,store,2024-04-01T13:43:00,,
11631,995,308.17,EUR,web,2024-03-24T04:02:00,,false
11632,1461,265.17,EUR,,2024-04-07T07:27:00,None,
11633,1223,662.7,NULL,store,2024-01-22T10:18:00,NEW10,false
11634,1215,332.49,EUR,mobile,,NEW10,0
11635,293,,EUR,mobile,2024-04-16T09:34:00,None,
,,,
11637,29,,,mobile,2024-03-14T17:49:00,None,0
11638,428,,USD,store,,,true
11639,1049,8.01,EUR,store,2024-04-23T12:30:00,NEW10,
11640,596,81.51,,,2024-03-01T10:31:00,,
11641,578,230.17,,web,2024-04-22T00:22:00,NEW10,false
11642,360,202.97,USD,store,2024-05-16T19:37:00,SPRING,true
11643,687,508.71,NULL,web,,,true
11644,1425,647.31,,store,2024-04-07T08:24:00,,
11645,323,431.03,EUR,store,2024-04-07T21:03:00,,
11646,319,647.2,NULL,mobile,2024-03-28T02:49:00,,
11647,1239,,,store,2024-01-16T14:06:00,,
11648,1024,574.27,,store,2024-05-03T16:55:00,None,
11649,239,134.75,GBP,mobile,2024-05-10T13:10:00,SPRING,0
11650,200,271.34,,,2024-04-28T15:32:00,None,0
11651,574,303.19,,,,None,true
11652,270,512.76,GBP,web,2024-02-09T21:02:00,,
11653,162,510.51,NULL,mobile,2024-01-31T08:28:00,NEW10,true
11654,1193,181.73,,web,2024-02-24T13:49:00,None,false
11655,1184,572.4,USD,,2024-05-17T17:39:00,,
11656,136,389.43,USD,web,2024-04-21T13:18:00,None,1
11657,11,503.49,GBP,,2024-02-18T03:34:00,NEW10,
11658,210,489.56,GBP,mobile,2024-04-27T10:20:00,,1
11659,1483,563.68,GBP,web,2024-04-13T06:33:00,NEW10,0
11660,823,372.07,NULL,store,2024-01-25T16:35:00,,1
11661,437,65.45,USD,,,None,1
11662,1353,384.95,USD,,2024-01-16T07:56:00,,
11663,1016,596.71,GBP,mobile,,,
11664,816,,EUR,mobile,2024-02-04T00:25:00,SPRING,false
11665,71,545.22,GBP,store,,NEW10,true
11666,964,640.63,NULL,web,2024-02-10T17:53:00,,1
11667,776,581.6,USD,store,2024-02-24T15:20:00,None,1
