id	user_id	price_usd	tax	final_amount	payment_type
"unterminated,quote,here
32063	342	783.85	54.87	838.72	paypal
32064	832	136.83	9.58	146.41000000000003	
32065	817	768.09	53.77	821.86	
32066	674		13.69	209.31	card
32067	473	850.72		910.27	card
32068	1189	306.99	21.49	328.48	cash
32069	937	290.32	20.32	310.64	
32070	664	$300.73	21.05	321.78000000000003	cash
32071	785		6.05	92.45	
32072	488	429.78	30.08		paypal
32073	1250	704.67	49.33	754.0	cash
32074	493	273.47	19.14	292.61	card
32075	820		34.2	522.76	
32076	611			951.08	
32077	943	480.92	33.66	514.58	paypal
32078	1458	718.62	50.3	768.92	
32079	1402		1.8	27.52	cash
32080	751	658.75	46.11	704.86	card
32081	1087		24.76		
32082	277		5.7	87.18	
32083	299	64.57	4.52		paypal
32084	1486	305.03	21.35		
32085	572	221.32	15.49		card
32086	341	536.55	37.56	574.1099999999999	paypal
32087	534	561.28		600.5699999999999	cash
,,,
32089	125	715.89	50.11		card
32090	567	844.67	59.13	903.8	paypal
32091	35	741.12	51.88	793.0	
32092	364	$184.77	12.93	197.70000000000002	
32093	1193	5.96	0.42	6.38	cash
32094	175	553.54	38.75	592.29	
32095	902	509.59		545.26	card
32096	6	45.05	3.15	48.199999999999996	cash
32097	1235	115.53	8.09	123.62	card
32098	196	191.46		204.86	paypal
32099	987	379.67	26.58	406.25	
32100	788		61.32	937.37	paypal
32101	1374	684.69		732.62	
32102	829	341.14	23.88	365.02	
32103	1496	292.64	20.48	313.12	paypal
32104	16	400.5	28.04	428.54	cash
32105	762	375.13	26.26	401.39	card
32106	1008	811.71		868.5300000000001	cash
32107	715	60.33	4.22	64.55	card
32108	1358	798.48	55.89	854.37	
32109	1030	16.33	1.14	17.47	card
32110	784	418.35	29.28	447.63	
32111	919	208.25		222.83	
32112	1202	797.62	55.83	853.45	
32113	246	632.0	44.24	676.24	
32114	963	342.23	23.96	366.19	
32115	885	782.23	54.76		paypal
32116	1256		27.62	422.2	card
32117	788	492.76	34.49	527.25	
32118	45	468.84	32.82	501.65999999999997	paypal
32119	562	676.43		723.78	paypal
32120	268	185.78	13.0	198.78	
32121	435		54.47	832.59	card
32122	612	207.15	14.5	221.65	
32123	126	856.82	59.98	916.8000000000001	cash
32124	245	448.79	31.42	480.21000000000004	card
32125	96	34.97	2.45	37.42	
32126	1112	268.5	18.8	287.3	
32127	1389	209.86	14.69	224.55	paypal
32128	1005	179.14	12.54	191.67999999999998	card
32129	607	589.33	41.25		paypal
32130	723		9.68	147.99	card
32131	226	607.84	42.55	650.39	card
32132	1400	79.13	5.54	84.67	paypal
32133	655	854.97	59.85	914.82	card
32134	784			814.62	paypal
32135	555	773.06	54.11	827.17	card
32136	535	515.48	36.08	551.5600000000001	
32137	343	782.09	54.75	836.84	
32138	121	412.62	28.88		cash
32139	235	891.99		954.4300000000001	cash
32140	970	348.52	24.4	372.91999999999996	paypal
32141	1288	89.54	6.27	95.81	
32142	262	786.94	55.09	842.0300000000001	
32143	21	324.25	22.7		
32144	1438		16.72	255.56	paypal
32145	1496	852.82	59.7	912.5200000000001	
32146	1042	174.1	12.19	186.29	card
32147	1142	380.53	26.64	407.16999999999996	
32148	1480	337.75	23.64	361.39	
32149	531	837.59	58.63	896.22	paypal
32150	461	$353.08	24.72	377.79999999999995	paypal
32151	1123	774.43	54.21	828.64	
32152	930	686.01	48.02	734.03	card
32153	1030	452.25	31.66	483.91	paypal
32154	1378	423.57	29.65	453.21999999999997	paypal
32155	305	151.5	10.61	162.11	card
32156	1373		23.6	360.70000000000005	paypal
32157	409			872.8000000000001	cash
32158	671	93.59	6.55	100.14	cash
32159	1371		59.83	914.61	
32160	498	723.63	50.65	774.28	cash
32161	705	511.24		547.03	card
32162	1087	611.02	42.77	653.79	paypal
32163	283	176.68	12.37	189.05	cash
32164	1001	574.74	40.23	614.97	
32165	1260	480.11	33.61	513.72	card
32166	1406			707.95	
32167	440	250.22	17.52	267.74	cash
32168	1052	$680.04			card
32169	23		52.74		cash
32170	90	684.63	47.92	732.55	cash
32171	613	142.1	9.95	152.04999999999998	cash
32172	1442	489.14	34.24	523.38	cash
32173	627	599.98	42.0	641.98	paypal
32174	231	561.37	39.3	600.67	cash
32175	128	164.95	11.55	176.5	card
32176	35	289.19	20.24	309.43	card
32177	1348	426.79	29.88		card
32178	1073	633.21	44.32	677.5300000000001	cash
32179	1412	149.29	10.45	159.73999999999998	paypal
32180	247	334.45	23.41	357.86	cash
32181	1043	896.81	62.78	959.5899999999999	cash
32182	975	703.67	49.26		paypal
32183	1076	489.05		523.28	cash
32184	1487	766.82	53.68	820.5	cash
32185	306	123.24		131.87	cash
32186	1330	96.43	6.75	103.18	paypal
32187	472	100.63	7.04	107.67	
32188	408	298.57	20.9	319.46999999999997	
32189	1036	310.7	21.75	332.45	paypal
32190	673		31.67	484.04	cash
32191	912	640.14	44.81	684.95	
32192	1331	162.1	11.35	173.45	cash
32193	120	214.57	15.02	229.59	
32194	1181	676.95		724.34	
32195	414	754.63	52.82	807.45	paypal
32196	206		48.15	735.9499999999999	card
32197	989	273.3	19.13		
32198	1336	377.52	26.43		
32199	1360	803.92		860.1899999999999	card
32200	513	387.94		415.1	
32201	136	152.19	10.65	162.84	
32202	387	268.74	18.81	287.55	
32203	1171	195.61		209.3	
32204	992		61.71	943.2900000000001	
32205	908	115.52	8.09	123.61	card
32206	1102	6.71	0.47	7.18	
32207	1424		24.77	378.60999999999996	paypal
32208	702	892.31	62.46	954.77	
32209	904		31.59	482.9	card
32210	1476	326.77	22.87	349.64	
32211	386	662.78		709.17	card
32212	597	853.16	59.72	912.88	
32213	809	414.84	29.04	443.88	card
32214	579	420.15	29.41	449.56	card
32215	496	327.58	22.93	350.51	card
32216	1410	537.71	37.64	575.35	card
32217	524	831.16			cash
32218	952	360.14	25.21	385.34999999999997	
32219	1102		12.04	184.09	
32220	1094	485.67	34.0	519.6700000000001	paypal
32221	1052	322.67	22.59	345.26	cash
32222	389	636.52		681.0799999999999	paypal
32223	846	582.62	40.78	623.4	paypal
32224	1414	73.36		78.5	cash
32225	8	516.99	36.19	553.1800000000001	paypal
32226	559		27.68	423.16	card
32227	937	196.77	13.77	210.54000000000002	card
32228	1310	705.27	49.37	754.64	cash
32229	844	57.51		61.54	
32230	180	512.7	35.89		card
32231	142	379.9	26.59	406.48999999999995	card
32232	1293	566.12	39.63	605.75	card
123|MISMATCH|EXTRA|COLS|HERE|oops
32234	153	500.13	35.01	535.14	cash
32235	727	26.01		27.830000000000002	card
32236	993		54.45	832.2900000000001	cash
32237	788	174.18	12.19	186.37	paypal
32238	1472	203.96	14.28	218.24	paypal
32239	704	$647.98			paypal
32240	699	123.2	8.62		
32241	641	592.84			
32242	127	871.37	61.0	932.37	card
32243	1443		0.68	10.45	cash
32244	1245	570.08	39.91	609.99	cash
32245	512	353.37		378.11	
32246	1125	581.22		621.9100000000001	cash
32247	409	898.49	62.89	961.38	card
32248	220	788.2	55.17	843.37	cash
32249	1004	853.82			cash
32250	573	623.89	43.67	667.56	
32251	1425	$52.08	3.65		cash
32252	821	$679.88		727.47	
32253	867		38.88		paypal
32254	410	420.99		450.46000000000004	cash
32255	579	772.98	54.11	827.09	paypal
32256	723	121.08	8.48	129.56	cash
32257	741	510.51	35.74		card
32258	839	567.78		607.52	paypal
32259	836	437.85	30.65	468.5	cash
32260	1223	501.47	35.1	536.57	cash
32261	1267			545.95	
32262	56	835.25	58.47		paypal
32263	464		19.94	304.79	paypal
32264	343	769.62	53.87	823.49	
32265	1082	323.73		346.39000000000004	
32266	938	16.65	1.17	17.82	
32267	1102	600.23		642.25	paypal
32268	1284	888.58	62.2		paypal
32269	361	216.42	15.15	231.57	card
32270	257		33.65	514.37	cash
32271	702		20.94	320.02	paypal
32272	658	638.64	44.7		paypal
32273	201	776.35		830.69	card
32274	23	344.13	24.09		paypal
32275	624		32.68	499.47	card
32276	335	67.47	4.72	72.19	
32277	1447	263.8	18.47	282.27	card
32278	1496		4.03	61.53	
32279	762		3.22		card
32280	742	670.64	46.94	717.5799999999999	cash
32281	1301	563.88	39.47	603.35	paypal
32282	1048	846.44	59.25	905.69	card
32283	286	845.7	59.2	904.9000000000001	
32284	1408	860.74	60.25		
32285	904	845.57	59.19	904.76	
32286	328		7.62	116.45	paypal
32287	546		25.96	396.87	card
32288	230	385.2	26.96	412.15999999999997	
32289	922	706.62	49.46	756.08	
32290	552		4.44	67.85	
32291	1447	669.93	46.9	716.8299999999999	paypal
32292	159	194.38	13.61	207.99	
32293	276		58.02	886.8199999999999	
32294	204	94.0	6.58		
32295	339	766.82	53.68	820.5	
32296	596	194.46	13.61	208.07	paypal
32297	1227	838.78	58.71		card
32298	312	183.65	12.86	196.51	
32299	9	374.8			paypal
32300	316	232.77	16.29		paypal
32301	1117	503.29	35.23	538.52	card
32302	25	277.15	19.4		card
32303	668	$621.12	43.48	664.6	card
32304	581	776.23	54.34	830.57	
32305	1153	453.6	31.75	485.35	cash
32306	120	71.83	5.03	76.86	card
32307	1019	895.76	62.7	958.46	card
32308	1183	134.63	9.42	144.04999999999998	cash
32309	183	473.27	33.13	506.4	cash
32310	419	767.73	53.74	821.47	
32311	451	549.85	38.49	588.34	
32312	603	727.52	50.93	778.4499999999999	card
32313	1494	170.58	11.94	182.52	
32314	726	598.55	41.9		paypal
32315	59	137.14	9.6		paypal
32316	452	810.9	56.76		
32317	132	520.7		557.1500000000001	card
32318	1061	40.19	2.81	43.0	cash
32319	487	193.85	13.57	207.42	
32320	1260	42.45	2.97	45.42	card
32321	631	813.43	56.94	870.3699999999999	
32322	80	29.89		31.98	card
32323	846	744.88	52.14	797.02	paypal
32324	1174	776.5	54.36	830.86	
32325	634	398.12	27.87	425.99	paypal
32326	899	666.41			cash
32327	627		53.25		paypal
32328	1050		49.4	755.12	cash
32329	500		49.41	755.24	
32330	705		35.43	541.52	card
32331	1008	62.36	4.37	66.73	
32332	683	410.96		439.72999999999996	
32333	1304	443.28	31.03	474.30999999999995	card
32334	1244	126.64	8.86	135.5	
32335	400	142.33		152.29000000000002	cash
32336	1401		18.8	287.32	card
32337	1452		57.23	874.82	paypal
32338	297	268.99	18.83	287.82	cash
32339	709	656.11	45.93	702.04	
32340	909	863.56	60.45	924.01	
32341	471	788.24	55.18	843.42	
32342	943	682.45	47.77	730.22	
32343	425		50.37	769.95	
32344	620	859.85	60.19	920.04	
32345	1329	784.71	54.93	839.64	card
32346	250	247.81	17.35	265.16	cash
32347	617	709.36	49.66	759.02	paypal
32348	1453	852.41	59.67		
32349	578	343.14	24.02	367.15999999999997	paypal
32350	126	474.34	33.2	507.53999999999996	
32351	1274		59.54	910.13	
32352	427	459.26		491.40999999999997	paypal
32353	83	622.79	43.6	666.39	card
32354	869	231.01	16.17	247.18	
32355	560	569.97	39.9	609.87	card
32356	1447	74.04	5.18	79.22	paypal
BAD_ROW_WITH_TOO_FEW_COLS
32358	26				paypal
32359	1086	186.83	13.08	199.91000000000003	paypal
32360	1201	$266.75	18.67	285.42	paypal
32361	599	117.52	8.23		
32362	1430	769.67	53.88	823.55	paypal
32363	760	861.39	60.3	921.6899999999999	
32364	1441	806.09	56.43	862.52	card
32365	656	76.1	5.33	81.42999999999999	paypal
32366	1343		30.3	463.13	cash
32367	686		37.71		card
32368	375	331.16	23.18	354.34000000000003	paypal
32369	117	$60.52	4.24	64.76	
32370	1138	714.45	50.01	764.46	cash
32371	1100	898.35	62.88	961.23	card
32372	237	187.46	13.12	200.58	
32373	479	144.1	10.09	154.19	
32374	1500	80.3	5.62	85.92	cash
32375	41	698.32	48.88	747.2	
32376	117	373.01	26.11	399.12	
32377	650	402.89	28.2	431.09	paypal
32378	1189	25.81	1.81	27.619999999999997	card
32379	354	895.62	62.69	958.31	card
32380	904	17.73	1.24	18.97	card
32381	278		22.79	348.37	card
32382	728	581.95	40.74	622.69	cash
32383	845	616.36	43.15	659.51	cash
32384	192	$25.47	1.78	27.25	
32385	1116	584.76	40.93	625.6899999999999	cash
32386	1123	816.09		873.22	paypal
32387	419	581.31	40.69	622.0	paypal
32388	566		1.92	29.4	
32389	846		59.74	913.1800000000001	
32390	513	708.04	49.56	757.5999999999999	paypal
32391	56	625.38	43.78		cash
32392	916	721.97	50.54	772.51	
32393	454	594.06	41.58	635.64	
32394	1249	403.31	28.23	431.54	
32395	712	210.49	14.73		card
32396	541	481.9	33.73		
32397	146	682.71	47.79	730.5	
32398	109		27.52	420.64	paypal
32399	345	668.58	46.8	715.38	
32400	608	120.02		128.42	
32401	530	289.33		309.58	card
32402	263	855.76	59.9	915.66	cash
32403	1051	701.5	49.11	750.61	card
32404	742	91.29	6.39		cash
32405	1166	239.36	16.76	256.12	card
32406	1198	391.23		418.62	paypal
32407	1230	413.75	28.96	442.71	paypal
32408	717	590.6			
32409	1368	133.67	9.36	143.02999999999997	cash
32410	127		62.57	956.48	cash
32411	414	$391.76	27.42	419.18	cash
32412	1481	712.99	49.91	762.9	card
32413	180	575.15		615.41	cash
32414	262	54.19	3.79	57.98	
BAD_ROW_WITH_TOO_FEW_COLS
32416	483	536.3	37.54	573.8399999999999	paypal
32417	248	131.94	9.24	141.18	card
32418	46	793.69	55.56	849.25	
32419	459		32.06	490.12	cash
"unterminated,quote,here
32421	724	191.43	13.4	204.83	card
32422	360	25.16		26.92	
32423	694	516.35		552.49	
32424	606	377.34	26.41	403.75	paypal
32425	1165		39.98	611.1700000000001	paypal
32426	1491	387.03		414.11999999999995	cash
32427	200	61.22	4.29	65.51	
32428	468	8.8	0.62	9.42	
32429	611		26.4	403.5	cash
32430	787	25.27	1.77	27.04	paypal
32431	919	$228.38	15.99	244.37	
32432	291	557.27	39.01	596.28	
32433	475	213.68	14.96		card
32434	916	889.1	62.24	951.34	card
32435	1401	39.51	2.77		paypal
32436	1036	711.93	49.84	761.77	card
32437	586	687.64		735.77	cash
32438	1257	618.23	43.28	661.51	paypal
32439	1392	574.12	40.19		
32440	1025	275.52	19.29	294.81	
32441	129		46.63	712.82	card
32442	1153	7.95		8.51	
32443	830	21.82	1.53	23.35	cash
32444	117		13.72	209.69	
32445	481	58.56	4.1	62.660000000000004	card
32446	133	514.16		550.15	
32447	482	585.24		626.21	paypal
32448	1204	814.17	56.99	871.16	cash
32449	720	840.71	58.85	899.5600000000001	
32450	1103	192.79		206.29	card
32451	24		2.86	43.74	
32452	525	71.04	4.97	76.01	
32453	103	117.02	8.19	125.21	cash
32454	811		4.86		paypal
32455	1297	781.45	54.7	836.1500000000001	
32456	1330	758.99		812.12	cash
32457	1113	163.89		175.35999999999999	
32458	1066		44.7	683.2	
32459	9	878.87	61.52	940.39	cash
32460	1465	684.31	47.9	732.2099999999999	card
32461	489	812.5	56.88	869.38	
32462	1176	53.59			
32463	321	222.08	15.55		
32464	212	219.56	15.37	234.93	paypal
32465	295		1.86	28.41	
32466	507	5.54		5.93	paypal
32467	645	564.08	39.49	603.57	
32468	239	753.29		806.02	
32469	855	438.63		469.33	cash
32470	1418	511.7		547.52	card
32471	228	422.03	29.54	451.57	paypal
32472	1437	879.52		941.09	paypal
32473	1213	341.96	23.94	365.9	
32474	1352		32.33	494.14	cash
32475	615	132.95	9.31		paypal
32476	201	843.56	59.05	902.6099999999999	
32477	320	444.09	31.09	475.17999999999995	cash
32478	956	815.48	57.08		paypal
32479	137	826.31		884.15	
32480	831	82.35			cash
32481	1432	183.38	12.84	196.22	card
32482	1181	75.89	5.31	81.2	paypal
32483	1404	196.17	13.73	209.89999999999998	
32484	27	561.06		600.3299999999999	cash
32485	1181	766.67	53.67	820.3399999999999	card
32486	705	215.95	15.12	231.07	card
32487	54	41.04		43.91	
32488	527	145.23	10.17	155.39999999999998	
32489	1444	177.35	12.41	189.76	
32490	381	281.19	19.68		cash
32491	1130	9.94	0.7	10.639999999999999	
32492	386		8.17	124.87	card
32493	1236	72.6	5.08	77.67999999999999	paypal
32494	38	44.11	3.09	47.2	
32495	265	743.54		795.5899999999999	paypal
32496	1	739.53	51.77	791.3	
32497	1446	173.44	12.14	185.57999999999998	paypal
32498	981	897.92		960.77	card
32499	118		60.64		
32500	620	893.0		955.51	
32501	1384	531.68	37.22	568.9	paypal
32502	854	$486.96	34.09	521.05	cash
32503	743	377.68	26.44	404.12	paypal
123|MISMATCH|EXTRA|COLS|HERE|oops
32505	543	736.36	51.55	787.91	
32506	904	661.11	46.28	707.39	card
32507	185	230.66	16.15	246.81	
32508	120	472.6	33.08	505.68	paypal
32509	367	760.26	53.22	813.48	paypal
32510	364	152.98	10.71	163.69	
32511	1194	111.07	7.77	118.83999999999999	paypal
32512	253			572.1099999999999	
32513	199	622.6	43.58		
32514	549	610.03	42.7	652.73	
32515	1249	249.65	17.48	267.13	cash
32516	744	281.44	19.7	301.14	paypal
32517	93	645.45	45.18		cash
32518	842		54.59	834.48	cash
,,,
32520	1198	297.09	20.8	317.89	card
32521	878	13.42	0.94	14.36	
32522	429	318.31	22.28	340.59000000000003	card
32523	133		1.44	22.03	
32524	1313	774.86	54.24	829.1	cash
32525	1017	793.18	55.52	848.6999999999999	paypal
32526	175	46.83	3.28		
32527	1161	471.19	32.98		
32528	652			134.1	cash
32529	1155		37.66		paypal
32530	1259		60.3		
32531	696	641.9	44.93	686.8299999999999	paypal
32532	1294		5.88	89.92999999999999	card
32533	281	554.22	38.8	593.02	paypal
32534	887	71.28			card
32535	1071	264.13	18.49	282.62	
32536	1436	57.76		61.8	card
32537	1193	347.64	24.33		paypal
32538	744		20.23	309.22	cash
32539	193		48.76		
32540	1375	154.46	10.81	165.27	card
32541	1332			670.8	paypal
32542	641	161.92		173.25	
32543	559		20.77		
32544	1246		42.77	653.79	paypal
32545	155	101.8	7.13	108.92999999999999	
32546	203	584.73		625.66	
32547	1479	602.08	42.15	644.23	card
32548	1284	202.72	14.19	216.91	
32549	702	595.47	41.68	637.15	cash
32550	51	411.35	28.79	440.14000000000004	paypal
32551	683	610.79	42.76	653.55	cash
32552	447	841.35	58.89		
32553	681			62.89	cash
32554	1069	822.43	57.57	880.0	card
32555	937	536.11	37.53	573.64	cash
32556	1109	621.14	43.48	664.62	cash
32557	1145	324.34	22.7	347.03999999999996	
32558	520	208.65	14.61	223.26	paypal
32559	699	142.17	9.95	152.11999999999998	card
32560	732	113.52	7.95	121.47	paypal
32561	1190	224.97	15.75	240.72	
32562	196	696.82	48.78	745.6	card
32563	1266	822.53	57.58	880.11	
32564	836	168.87	11.82	180.69	card
32565	949		49.43	755.6099999999999	card
32566	37	862.05	60.34	922.39	card
32567	1343	709.29	49.65	758.9399999999999	cash
32568	371	410.95		439.71999999999997	paypal
32569	1473	709.4	49.66		cash
32570	302	343.3	24.03	367.33000000000004	cash
32571	1386	711.05	49.77	760.8199999999999	
32572	879		52.88	808.32	cash
32573	521		41.51	634.56	card
32574	1375	864.28	60.5	924.78	card
32575	942	373.29	26.13	399.42	
32576	1437		58.45	893.49	card
32577	158	311.5	21.81	333.31	
32578	474	182.01	12.74	194.75	
32579	873	750.38	52.53	802.91	paypal
32580	359	345.27	24.17	369.44	card
32581	1397	67.67	4.74	72.41	card
32582	574	624.36	43.71		card
32583	945	728.64	51.0	779.64	card
32584	1199	79.97	5.6	85.57	cash
32585	1242	362.42	25.37	387.79	paypal
32586	848	621.92	43.53	665.4499999999999	paypal
32587	133	99.04	6.93	105.97	paypal
32588	1361	219.13		234.47	cash
32589	662	$355.48			
32590	110	96.0	6.72	102.72	cash
32591	245	158.13	11.07	169.2	card
32592	285		61.62	941.97	card
32593	632	757.5	53.03	810.53	paypal
32594	983	157.99	11.06	169.05	
32595	1234	277.16	19.4		
32596	1292	729.91	51.09	781.0	card
32597	109	24.99		26.74	card
32598	921	227.72	15.94	243.66	cash
32599	517		24.67	377.12	card
,,,
32601	597	609.31	42.65	651.9599999999999	paypal
32602	606	494.09			
32603	1091	458.13	32.07	490.2	
32604	102	468.51	32.8	501.31	
32605	390	780.95	54.67	835.62	
32606	26	$297.67	20.84		paypal
32607	1424	353.16	24.72	377.88	
32608	828	207.9	14.55	222.45000000000002	
32609	202	271.18		290.16	cash
32610	1159	843.22		902.25	paypal
32611	190	80.76	5.65	86.41000000000001	card
32612	513	726.87	50.88	777.75	
32613	245	793.99	55.58	849.57	paypal
32614	463	858.06	60.06	918.1199999999999	paypal
32615	862	375.84	26.31	402.15	card
32616	1299	$473.17	33.12		
32617	1460	851.71		911.33	card
32618	1214		25.59		cash
32619	793	146.22	10.24	156.46	paypal
32620	1032	738.97	51.73	790.7	
32621	923	602.32	42.16	644.48	card
32622	987	880.97		942.64	paypal
32623	160	268.61		287.41	
32624	1236	611.15		653.93	paypal
32625	1474	488.44		522.63	paypal
32626	576	813.86	56.97	870.83	card
32627	77	894.03	62.58	956.61	card
32628	1285	689.98	48.3	738.28	cash
32629	643	830.74	58.15	888.89	
32630	906	475.36	33.28	508.64	card
32631	750	643.24	45.03	688.27	cash
32632	771	868.3	60.78	929.0799999999999	paypal
32633	1351	460.11	32.21	492.32	
32634	16	648.11	45.37	693.48	card
32635	1456	766.21	53.63	819.84	card
32636	507		29.16	445.67	paypal
32637	241	848.46	59.39		
32638	359	381.55	26.71	408.26	cash
32639	1369	476.41	33.35	509.76000000000005	
32640	1360	709.6			
32641	999	631.72	44.22	675.94	paypal
32642	279	8.26	0.58		paypal
32643	1153	566.08	39.63	605.71	card
32644	727	486.58	34.06	520.64	
32645	1133	$7.92	0.55	8.47	
32646	720	391.82		419.25	card
32647	276	126.49	8.85	135.34	card
32648	690	595.54	41.69	637.23	
32649	336	176.44		188.79	cash
32650	1100	206.65		221.12	paypal
32651	1240	601.97	42.14	644.11	cash
32652	1364	757.14	53.0	810.14	
32653	1377	154.9			card
32654	1213	871.9	61.03	932.93	card
32655	55	542.52	37.98	580.5	
32656	970	93.32	6.53	99.85	card
32657	1052	428.02		457.97999999999996	cash
32658	199		54.41	831.7199999999999	
32659	1005	306.06	21.42	327.48	
32660	515	797.47	55.82	853.2900000000001	card
32661	417	864.1	60.49	924.59	
32662	1058	$806.55		863.01	
32663	176		12.92	197.45	cash
32664	1202	598.11	41.87	639.98	
